-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 03/01/2024 
Location: Latitude  60.38   Longitude 24.36 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 91.48 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2022,3,22,3.43
2022,3,23,2.99
2022,3,24,2.48
2022,3,25,2.02
2022,3,26,2.01
2022,3,27,3.34
2022,3,28,2.58
2022,3,29,2.8
2022,3,30,2.87
2022,3,31,3.16
2022,4,1,3.29
2022,4,2,3.65
2022,4,3,4.53
2022,4,4,1.44
2022,4,5,1.19
2022,4,6,3.2
2022,4,7,2.08
2022,4,8,1.96
2022,4,9,3.61
2022,4,10,2.82
2022,4,11,4.13
2022,4,12,3.96
2022,4,13,4.99
2022,4,14,1.33
2022,4,15,4.17
2022,4,16,4.5
2022,4,17,5.12
2022,4,18,4.95
2022,4,19,5.58
2022,4,20,5.63
2022,4,21,5.96
2022,4,22,5.97
2022,4,23,4.02
2022,4,24,5.29
2022,4,25,4.66
2022,4,26,4.93
2022,4,27,4.29
2022,4,28,4.75
2022,4,29,4.53
2022,4,30,4.88
2022,5,1,4.28
2022,5,2,4.79
2022,5,3,3.65
2022,5,4,4.36
2022,5,5,3.73
2022,5,6,5.52
2022,5,7,3.92
2022,5,8,5.68
2022,5,9,4.62
2022,5,10,6.12
2022,5,11,3.13
2022,5,12,3.9
2022,5,13,5.89
2022,5,14,5.15
2022,5,15,4.89
2022,5,16,4.94
2022,5,17,4.05
2022,5,18,7.53
2022,5,19,6.35
2022,5,20,5.62
2022,5,21,7.39
2022,5,22,7.45
2022,5,23,6.39
2022,5,24,7.79
2022,5,25,6.85
2022,5,26,2.68
2022,5,27,3.28
2022,5,28,4.12
2022,5,29,5.17
2022,5,30,6.61
2022,5,31,2.55
2022,6,1,5.58
2022,6,2,2.66
2022,6,3,5.9
2022,6,4,4.83
2022,6,5,5.28
2022,6,6,8.41
2022,6,7,7.85
2022,6,8,3.64
2022,6,9,5.82
2022,6,10,6.2
2022,6,11,6.13
2022,6,12,6.54
2022,6,13,5.84
2022,6,14,5.87
2022,6,15,6.78
2022,6,16,5.95
2022,6,17,7.1
2022,6,18,1.95
2022,6,19,6.72
2022,6,20,4.28
2022,6,21,6.65
2022,6,22,6.22
2022,6,23,5.75
2022,6,24,7.82
2022,6,25,7.88
2022,6,26,7.77
2022,6,27,7.16
2022,6,28,6.52
2022,6,29,6.02
2022,6,30,7.98
2022,7,1,5.55
2022,7,2,6.36
2022,7,3,7.08
2022,7,4,7.23
2022,7,5,6.13
2022,7,6,5.78
2022,7,7,5.89
2022,7,8,5.64
2022,7,9,4.11
2022,7,10,6.08
2022,7,11,4.93
2022,7,12,3.75
2022,7,13,3.47
2022,7,14,5.35
2022,7,15,4.84
2022,7,16,5.11
2022,7,17,4.39
2022,7,18,5.0
2022,7,19,5.34
2022,7,20,7.28
2022,7,21,7.02
2022,7,22,6.34
2022,7,23,4.27
2022,7,24,2.68
2022,7,25,6.46
2022,7,26,3.97
2022,7,27,4.11
2022,7,28,3.65
2022,7,29,3.91
2022,7,30,4.54
2022,7,31,5.58
2022,8,1,5.93
2022,8,2,5.47
2022,8,3,5.46
2022,8,4,4.95
2022,8,5,5.81
2022,8,6,4.12
2022,8,7,5.48
2022,8,8,4.97
2022,8,9,6.02
2022,8,10,5.42
2022,8,11,5.62
2022,8,12,5.71
2022,8,13,5.82
2022,8,14,6.08
2022,8,15,4.92
2022,8,16,5.35
2022,8,17,3.7
2022,8,18,3.63
2022,8,19,4.19
2022,8,20,5.08
2022,8,21,4.2
2022,8,22,3.0
2022,8,23,3.72
2022,8,24,2.48
2022,8,25,2.2
2022,8,26,2.13
2022,8,27,4.46
2022,8,28,4.14
2022,8,29,2.2
2022,8,30,3.77
2022,8,31,2.98
2022,9,1,3.63
2022,9,2,4.0
2022,9,3,2.69
2022,9,4,2.8
2022,9,5,2.31
2022,9,6,3.61
2022,9,7,2.89
2022,9,8,3.81
2022,9,9,3.66
2022,9,10,4.29
2022,9,11,3.8
2022,9,12,3.81
2022,9,13,1.79
2022,9,14,0.99
2022,9,15,2.26
2022,9,16,2.16
2022,9,17,2.34
2022,9,18,2.13
2022,9,19,2.33
2022,9,20,1.81
2022,9,21,2.07
2022,9,22,3.09
2022,9,23,2.14
2022,9,24,1.92
2022,9,25,2.27
2022,9,26,1.75
2022,9,27,2.39
2022,9,28,1.74
2022,9,29,1.13
2022,9,30,1.42
2022,10,1,1.98
2022,10,2,1.85
2022,10,3,1.21
2022,10,4,1.38
2022,10,5,0.8
2022,10,6,1.09
2022,10,7,1.6
2022,10,8,0.76
2022,10,9,2.45
2022,10,10,1.69
2022,10,11,0.72
2022,10,12,2.13
2022,10,13,1.09
2022,10,14,0.53
2022,10,15,0.7
2022,10,16,0.63
2022,10,17,0.88
2022,10,18,0.92
2022,10,19,1.56
2022,10,20,1.46
2022,10,21,1.0
2022,10,22,0.98
2022,10,23,0.93
2022,10,24,1.7
2022,10,25,1.14
2022,10,26,0.48
2022,10,27,0.4
2022,10,28,0.55
2022,10,29,0.3
2022,10,30,0.75
2022,10,31,1.2
2022,11,1,0.72
2022,11,2,0.44
2022,11,3,0.36
2022,11,4,0.42
2022,11,5,0.46
2022,11,6,0.5
2022,11,7,0.27
2022,11,8,0.36
2022,11,9,0.24
2022,11,10,0.3
2022,11,11,0.17
2022,11,12,0.81
2022,11,13,0.8
2022,11,14,0.31
2022,11,15,0.34
2022,11,16,0.38
2022,11,17,0.36
2022,11,18,0.28
2022,11,19,0.39
2022,11,20,0.21
2022,11,21,0.19
2022,11,22,0.23
2022,11,23,0.22
2022,11,24,0.19
2022,11,25,0.13
2022,11,26,0.17
2022,11,27,0.14
2022,11,28,0.18
2022,11,29,0.16
2022,11,30,0.17
2022,12,1,0.18
2022,12,2,0.18
2022,12,3,0.17
2022,12,4,0.17
2022,12,5,0.19
2022,12,6,0.15
2022,12,7,0.14
2022,12,8,0.11
2022,12,9,0.23
2022,12,10,0.14
2022,12,11,0.13
2022,12,12,0.13
2022,12,13,0.15
2022,12,14,0.22
2022,12,15,0.18
2022,12,16,0.15
2022,12,17,0.18
2022,12,18,0.12
2022,12,19,0.15
2022,12,20,0.13
2022,12,21,0.15
2022,12,22,0.13
2022,12,23,0.12
2022,12,24,0.23
2022,12,25,0.21
2022,12,26,0.15
2022,12,27,0.14
2022,12,28,0.16
2022,12,29,0.14
2022,12,30,0.13
2022,12,31,0.16
2023,1,1,0.25
2023,1,2,0.24
2023,1,3,0.2
2023,1,4,0.17
2023,1,5,0.35
2023,1,6,0.23
2023,1,7,0.21
2023,1,8,0.18
2023,1,9,0.15
2023,1,10,0.14
2023,1,11,0.18
2023,1,12,0.18
2023,1,13,0.23
2023,1,14,0.2
2023,1,15,0.13
2023,1,16,0.2
2023,1,17,0.23
2023,1,18,0.27
2023,1,19,0.15
2023,1,20,0.29
2023,1,21,0.49
2023,1,22,0.34
2023,1,23,0.31
2023,1,24,0.35
2023,1,25,0.3
2023,1,26,0.3
2023,1,27,0.73
2023,1,28,0.27
2023,1,29,0.36
2023,1,30,0.46
2023,1,31,0.65
2023,2,1,0.47
2023,2,2,0.65
2023,2,3,0.67
2023,2,4,0.98
2023,2,5,0.63
2023,2,6,1.1
2023,2,7,0.6
2023,2,8,0.55
2023,2,9,0.59
2023,2,10,0.76
2023,2,11,1.3
2023,2,12,0.75
2023,2,13,0.91
2023,2,14,1.23
2023,2,15,1.09
2023,2,16,0.73
2023,2,17,0.46
2023,2,18,0.41
2023,2,19,0.73
2023,2,20,1.09
2023,2,21,0.97
2023,2,22,1.95
2023,2,23,0.6
2023,2,24,1.08
2023,2,25,1.22
2023,2,26,2.23
2023,2,27,1.51
2023,2,28,1.47
2023,3,1,1.71
2023,3,2,2.16
2023,3,3,2.38
2023,3,4,1.31
2023,3,5,1.3
2023,3,6,1.88
2023,3,7,2.66
2023,3,8,1.3
2023,3,9,2.97
2023,3,10,1.92
2023,3,11,1.33
2023,3,12,3.09
2023,3,13,2.96
2023,3,14,1.13
2023,3,15,2.58
2023,3,16,3.46
2023,3,17,2.75
2023,3,18,2.25
2023,3,19,1.61
2023,3,20,1.36
2023,3,21,3.62
2023,3,22,1.29
2023,3,23,2.65
2023,3,24,1.75
2023,3,25,2.02
2023,3,26,1.46
2023,3,27,1.31
2023,3,28,2.39
2023,3,29,2.85
2023,3,30,4.07
2023,3,31,4.0
2023,4,1,4.46
2023,4,2,4.32
2023,4,3,4.8
2023,4,4,4.68
2023,4,5,2.42
2023,4,6,2.63
2023,4,7,4.61
2023,4,8,4.32
2023,4,9,4.4
2023,4,10,4.77
2023,4,11,3.41
2023,4,12,4.02
2023,4,13,3.56
2023,4,14,5.0
2023,4,15,4.74
2023,4,16,5.34
2023,4,17,5.27
2023,4,18,5.08
2023,4,19,5.72
2023,4,20,4.43
2023,4,21,5.26
2023,4,22,5.99
2023,4,23,5.91
2023,4,24,5.75
2023,4,25,4.92
2023,4,26,5.59
2023,4,27,4.01
2023,4,28,5.12
2023,4,29,4.5
2023,4,30,3.17
2023,5,1,5.33
2023,5,2,2.29
2023,5,3,4.83
2023,5,4,4.67
2023,5,5,3.94
2023,5,6,4.57
2023,5,7,7.03
2023,5,8,6.91
2023,5,9,6.37
2023,5,10,6.56
2023,5,11,6.76
2023,5,12,7.06
2023,5,13,6.7
2023,5,14,6.57
2023,5,15,6.66
2023,5,16,1.92
2023,5,17,3.67
2023,5,18,5.22
2023,5,19,7.48
2023,5,20,7.5
2023,5,21,6.93
2023,5,22,5.76
2023,5,23,5.9
2023,5,24,7.34
2023,5,25,4.9
2023,5,26,3.97
2023,5,27,6.54
2023,5,28,5.48
2023,5,29,6.44
2023,5,30,5.46
2023,5,31,4.87
2023,6,1,5.79
2023,6,2,5.63
2023,6,3,5.21
2023,6,4,4.32
2023,6,5,6.12
2023,6,6,4.89
2023,6,7,6.48
2023,6,8,4.14
2023,6,9,7.07
2023,6,10,7.74
2023,6,11,7.52
2023,6,12,8.16
2023,6,13,7.87
2023,6,14,7.44
2023,6,15,7.34
2023,6,16,6.67
2023,6,17,6.15
2023,6,18,7.44
2023,6,19,8.24
2023,6,20,7.35
2023,6,21,6.81
2023,6,22,2.98
2023,6,23,7.46
2023,6,24,5.88
2023,6,25,5.27
2023,6,26,6.27
2023,6,27,6.82
2023,6,28,5.78
2023,6,29,6.34
2023,6,30,6.5
2023,7,1,2.57
2023,7,2,4.06
2023,7,3,4.52
2023,7,4,5.3
2023,7,5,4.51
2023,7,6,3.05
2023,7,7,5.19
2023,7,8,4.69
2023,7,9,4.1
2023,7,10,6.31
2023,7,11,6.32
2023,7,12,7.69
2023,7,13,6.75
2023,7,14,5.57
2023,7,15,6.25
2023,7,16,6.09
2023,7,17,5.82
2023,7,18,5.67
2023,7,19,5.34
2023,7,20,5.64
2023,7,21,5.48
2023,7,22,5.2
2023,7,23,5.45
2023,7,24,5.85
2023,7,25,5.36
2023,7,26,3.83
2023,7,27,5.05
2023,7,28,3.27
2023,7,29,2.91
2023,7,30,5.92
2023,7,31,2.79
2023,8,1,2.07
2023,8,2,2.4
2023,8,3,3.41
2023,8,4,3.41
2023,8,5,5.26
2023,8,6,3.72
2023,8,7,6.07
2023,8,8,3.7
2023,8,9,5.17
2023,8,10,3.63
2023,8,11,4.57
2023,8,12,4.52
2023,8,13,5.08
2023,8,14,5.41
2023,8,15,5.79
2023,8,16,4.38
2023,8,17,4.24
2023,8,18,4.16
2023,8,19,1.68
2023,8,20,5.02
2023,8,21,2.57
2023,8,22,3.16
2023,8,23,3.05
2023,8,24,3.38
2023,8,25,3.45
2023,8,26,3.25
2023,8,27,1.63
2023,8,28,1.26
2023,8,29,4.15
2023,8,30,1.63
2023,8,31,1.2
2023,9,1,2.67
2023,9,2,2.26
2023,9,3,3.68
2023,9,4,2.93
2023,9,5,2.46
2023,9,6,4.61
2023,9,7,4.17
2023,9,8,2.78
2023,9,9,3.07
2023,9,10,2.45
2023,9,11,1.96
2023,9,12,2.61
2023,9,13,1.41
2023,9,14,3.99
2023,9,15,3.72
2023,9,16,2.69
2023,9,17,2.03
2023,9,18,3.91
2023,9,19,1.29
2023,9,20,1.56
2023,9,21,1.98
2023,9,22,3.2
2023,9,23,0.72
2023,9,24,2.43
2023,9,25,2.26
2023,9,26,1.82
2023,9,27,1.36
2023,9,28,2.45
2023,9,29,1.39
2023,9,30,1.61
2023,10,1,1.48
2023,10,2,2.06
2023,10,3,1.34
2023,10,4,1.87
2023,10,5,1.66
2023,10,6,2.25
2023,10,7,0.84
2023,10,8,1.44
2023,10,9,1.95
2023,10,10,1.15
2023,10,11,0.49
2023,10,12,1.27
2023,10,13,1.94
2023,10,14,0.83
2023,10,15,1.3
2023,10,16,1.6
2023,10,17,1.44
2023,10,18,0.97
2023,10,19,0.97
2023,10,20,1.7
2023,10,21,1.46
2023,10,22,0.4
2023,10,23,0.48
2023,10,24,0.86
2023,10,25,0.86
2023,10,26,1.17
2023,10,27,0.4
2023,10,28,0.57
2023,10,29,1.24
2023,10,30,0.46
2023,10,31,0.35
2023,11,1,0.29
2023,11,2,0.69
2023,11,3,0.26
2023,11,4,0.07
2023,11,5,0.35
2023,11,6,0.17
2023,11,7,0.28
2023,11,8,0.33
2023,11,9,0.33
2023,11,10,0.11
2023,11,11,0.14
2023,11,12,0.11
2023,11,13,0.3
2023,11,14,0.23
2023,11,15,0.22
2023,11,16,0.37
2023,11,17,0.31
2023,11,18,0.15
2023,11,19,0.17
2023,11,20,0.17
2023,11,21,0.15
2023,11,22,0.12
2023,11,23,0.1
2023,11,24,0.13
2023,11,25,0.22
2023,11,26,0.17
2023,11,27,0.18
2023,11,28,0.06
2023,11,29,0.05
2023,11,30,0.05
2023,12,1,0.08
2023,12,2,0.11
2023,12,3,0.09
2023,12,4,0.08
2023,12,5,0.11
2023,12,6,0.11
2023,12,7,0.07
2023,12,8,0.05
2023,12,9,0.02
2023,12,10,0.03
2023,12,11,0.01
2023,12,12,0.05
2023,12,13,0.03
2023,12,14,0.03
2023,12,15,0.04
2023,12,16,0.03
2023,12,17,0.06
2023,12,18,0.03
2023,12,19,0.07
2023,12,20,0.08
2023,12,21,0.04
2023,12,22,0.03
2023,12,23,0.01
2023,12,24,0.04
2023,12,25,0.04
2023,12,26,0.04
2023,12,27,0.05
2023,12,28,0.03
2023,12,29,0.02
2023,12,30,0.05
2023,12,31,0.09
2024,1,1,0.12
2024,1,2,0.12
2024,1,3,0.12
2024,1,4,0.13
2024,1,5,0.06
2024,1,6,0.14
2024,1,7,0.17
2024,1,8,0.12
2024,1,9,0.07
2024,1,10,0.09
2024,1,11,0.23
2024,1,12,0.14
2024,1,13,0.08
2024,1,14,0.08
2024,1,15,0.11
2024,1,16,0.26
2024,1,17,0.22
2024,1,18,0.11
2024,1,19,0.16
2024,1,20,0.32
2024,1,21,0.16
2024,1,22,0.09
2024,1,23,0.22
2024,1,24,0.16
2024,1,25,0.22
2024,1,26,0.5
2024,1,27,0.23
2024,1,28,0.17
2024,1,29,0.52
2024,1,30,0.48
2024,1,31,0.24
2024,2,1,0.63
2024,2,2,0.73
2024,2,3,0.4
2024,2,4,0.61
2024,2,5,0.76
2024,2,6,0.55
2024,2,7,0.71
2024,2,8,0.97
2024,2,9,1.05
2024,2,10,1.03
2024,2,11,1.01
2024,2,12,0.91
2024,2,13,0.69
2024,2,14,0.34
2024,2,15,0.57
2024,2,16,0.2
2024,2,17,0.98
2024,2,18,1.5
2024,2,19,1.08
2024,2,20,1.41
2024,2,21,0.63
2024,2,22,0.64
2024,2,23,0.49
2024,2,24,0.71
2024,2,25,0.84
2024,2,26,0.33
2024,2,27,1.14
2024,2,28,0.88
2024,2,29,1.09
2024,3,1,0.69
