"Observation station","Year","Month","Day","Time [Local time]","Cloud cover [1/8]"
"Jämsä Halli airport","2020","5","20","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","5","21","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","5","22","00:00","Mostly clear (2/8)"
"Jämsä Halli airport","2020","5","23","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","5","24","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","5","25","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","5","26","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","5","27","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","5","28","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","5","29","00:00","Clear (1/8)"
"Jämsä Halli airport","2020","5","30","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","5","31","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","1","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","2","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","3","00:00","Clear (1/8)"
"Jämsä Halli airport","2020","6","4","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","5","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","6","6","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","6","7","00:00","Mostly clear (3/8)"
"Jämsä Halli airport","2020","6","8","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","9","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","6","10","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","11","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","12","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","13","00:00","Clear (1/8)"
"Jämsä Halli airport","2020","6","14","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","15","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","16","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","17","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","6","18","00:00","Partly cloudy (4/8)"
"Jämsä Halli airport","2020","6","19","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","20","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","21","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","6","22","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","23","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","24","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","25","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","26","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","27","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","28","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","6","29","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","6","30","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","7","1","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","7","2","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","7","3","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","7","4","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","7","5","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","7","6","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","7","7","00:00","Clear (1/8)"
"Jämsä Halli airport","2020","7","8","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","7","9","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","7","10","00:00","Partly cloudy (4/8)"
"Jämsä Halli airport","2020","7","11","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","7","12","00:00","Mostly clear (3/8)"
"Jämsä Halli airport","2020","7","13","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","7","14","00:00","Partly cloudy (5/8)"
"Jämsä Halli airport","2020","7","15","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","7","16","00:00","Mostly cloudy (6/8)"
"Jämsä Halli airport","2020","7","17","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","7","18","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","7","19","00:00","Mostly clear (2/8)"
"Jämsä Halli airport","2020","7","20","00:00","Mostly cloudy (6/8)"
"Jämsä Halli airport","2020","7","21","00:00","Partly cloudy (4/8)"
"Jämsä Halli airport","2020","7","22","00:00","Clear (1/8)"
"Jämsä Halli airport","2020","7","23","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","7","24","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","7","25","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","7","26","00:00","Clear (1/8)"
"Jämsä Halli airport","2020","7","27","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","7","28","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","7","29","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","7","30","00:00","Partly cloudy (5/8)"
"Jämsä Halli airport","2020","7","31","00:00","Mostly cloudy (6/8)"
"Jämsä Halli airport","2020","8","1","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","2","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","8","3","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","8","4","00:00","Partly cloudy (5/8)"
"Jämsä Halli airport","2020","8","5","00:00","Partly cloudy (5/8)"
"Jämsä Halli airport","2020","8","6","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","7","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","8","8","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","9","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","10","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","11","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","12","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","8","13","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","14","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","15","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","8","16","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","17","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","18","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","19","00:00","Mostly cloudy (6/8)"
"Jämsä Halli airport","2020","8","20","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","21","00:00","Clear (1/8)"
"Jämsä Halli airport","2020","8","22","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","23","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","8","24","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","8","25","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","26","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","8","27","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","28","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","29","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","8","30","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","8","31","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","9","1","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","2","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","3","00:00","Mostly clear (3/8)"
"Jämsä Halli airport","2020","9","4","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","9","5","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","9","6","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","9","7","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","9","8","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","9","00:00","Partly cloudy (5/8)"
"Jämsä Halli airport","2020","9","10","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","9","11","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","12","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","9","13","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","9","14","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","15","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","16","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","9","17","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","9","18","00:00","Mostly clear (3/8)"
"Jämsä Halli airport","2020","9","19","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","20","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","21","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","9","22","00:00","Mostly clear (2/8)"
"Jämsä Halli airport","2020","9","23","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","9","24","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","25","00:00","Partly cloudy (4/8)"
"Jämsä Halli airport","2020","9","26","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","9","27","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","28","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","9","29","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","9","30","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","1","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","2","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","10","3","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","10","4","00:00","Mostly clear (3/8)"
"Jämsä Halli airport","2020","10","5","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","6","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","10","7","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","10","8","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","10","9","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","10","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","11","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","10","12","00:00","Cloudiness cannot be determined (9/8)"
"Jämsä Halli airport","2020","10","13","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","10","14","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","15","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","16","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","10","17","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","10","18","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","19","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","20","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","21","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","22","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","23","00:00","Cloudiness cannot be determined (9/8)"
"Jämsä Halli airport","2020","10","24","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","10","25","00:00","Clear (1/8)"
"Jämsä Halli airport","2020","10","26","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","27","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","28","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","10","29","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","30","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","10","31","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","1","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","2","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","3","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","4","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","11","5","00:00","Mostly cloudy (6/8)"
"Jämsä Halli airport","2020","11","6","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","11","7","00:00","Mostly clear (3/8)"
"Jämsä Halli airport","2020","11","8","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","11","9","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","11","10","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","11","11","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","12","00:00","Cloudiness cannot be determined (9/8)"
"Jämsä Halli airport","2020","11","13","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","14","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","15","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","16","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","17","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","18","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","19","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","20","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","21","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","11","22","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","23","00:00","Partly cloudy (4/8)"
"Jämsä Halli airport","2020","11","24","00:00","Mostly cloudy (7/8)"
"Jämsä Halli airport","2020","11","25","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","26","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","27","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","28","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","29","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","11","30","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","1","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","2","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","3","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","4","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","5","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","6","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","7","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","8","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","12","9","00:00","Clear (0/8)"
"Jämsä Halli airport","2020","12","10","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","11","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","12","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","13","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","14","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","15","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","16","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","17","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","18","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","19","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","20","00:00","Cloudiness cannot be determined (9/8)"
"Jämsä Halli airport","2020","12","21","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","22","00:00","Cloudiness cannot be determined (9/8)"
"Jämsä Halli airport","2020","12","23","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","24","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","25","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","26","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","27","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","28","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","29","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","30","00:00","Cloudy (8/8)"
"Jämsä Halli airport","2020","12","31","00:00","Cloudy (8/8)"
