"Observation station","Year","Month","Day","Time [Local time]","Cloud cover [1/8]"
"Vihti Maasoja","2000","9","2","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","9","3","08:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","9","4","08:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","9","5","08:40","Clear (1/8)"
"Vihti Maasoja","2000","9","6","08:40","Mostly clear (2/8)"
"Vihti Maasoja","2000","9","7","08:40","Clear (0/8)"
"Vihti Maasoja","2000","9","8","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","9","9","08:40","Clear (1/8)"
"Vihti Maasoja","2000","9","10","08:40","Partly cloudy (4/8)"
"Vihti Maasoja","2000","9","11","08:40","Clear (1/8)"
"Vihti Maasoja","2000","9","12","08:40","Clear (0/8)"
"Vihti Maasoja","2000","9","13","08:40","Clear (1/8)"
"Vihti Maasoja","2000","9","14","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","9","15","08:40","Clear (0/8)"
"Vihti Maasoja","2000","9","16","08:40","Clear (0/8)"
"Vihti Maasoja","2000","9","17","08:40","Clear (1/8)"
"Vihti Maasoja","2000","9","18","08:40","Clear (1/8)"
"Vihti Maasoja","2000","9","19","08:40","Clear (0/8)"
"Vihti Maasoja","2000","9","20","08:40","Clear (0/8)"
"Vihti Maasoja","2000","9","21","08:40","Clear (0/8)"
"Vihti Maasoja","2000","9","22","08:40","Clear (1/8)"
"Vihti Maasoja","2000","9","23","08:40","Clear (1/8)"
"Vihti Maasoja","2000","9","24","08:40","Mostly clear (3/8)"
"Vihti Maasoja","2000","9","25","08:40","Partly cloudy (5/8)"
"Vihti Maasoja","2000","9","26","08:40","Mostly clear (2/8)"
"Vihti Maasoja","2000","9","27","08:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","9","28","08:40","Clear (0/8)"
"Vihti Maasoja","2000","9","29","08:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","9","30","08:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","10","1","08:40","Clear (1/8)"
"Vihti Maasoja","2000","10","2","08:40","Partly cloudy (4/8)"
"Vihti Maasoja","2000","10","3","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","4","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","5","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","6","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","7","08:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","10","8","08:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","10","9","08:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","10","10","08:40","Clear (1/8)"
"Vihti Maasoja","2000","10","11","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","12","08:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","10","13","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","14","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","15","08:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","10","16","08:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","10","17","08:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","10","18","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","19","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","20","08:40","Partly cloudy (4/8)"
"Vihti Maasoja","2000","10","21","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","22","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","23","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","24","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","25","08:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","10","26","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","27","08:40","Cloudy (8/8)"
"Vihti Maasoja","2000","10","28","08:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","10","29","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","10","31","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","1","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","11","2","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","3","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","11","4","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","11","5","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","6","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","7","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","11","8","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","9","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","11","10","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","11","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","12","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","11","13","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","14","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","15","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","16","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","11","17","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","11","18","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","11","19","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","11","20","07:40","Partly cloudy (5/8)"
"Vihti Maasoja","2000","11","21","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","11","22","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","11","23","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","24","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","25","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","11","26","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","11","27","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","11","28","07:40","Clear (1/8)"
"Vihti Maasoja","2000","11","29","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","11","30","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","12","1","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","2","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","3","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","12","4","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","12","5","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","6","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","12","7","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","12","8","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","12","9","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","12","10","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","11","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","12","12","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","12","13","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","12","14","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","12","15","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","12","16","07:40","Clear (1/8)"
"Vihti Maasoja","2000","12","17","07:40","Partly cloudy (5/8)"
"Vihti Maasoja","2000","12","18","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","19","07:40","Partly cloudy (5/8)"
"Vihti Maasoja","2000","12","20","07:40","Partly cloudy (5/8)"
"Vihti Maasoja","2000","12","21","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","12","22","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","12","23","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2000","12","24","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","25","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","26","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","27","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","28","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","29","07:40","Cloudy (8/8)"
"Vihti Maasoja","2000","12","30","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2000","12","31","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","1","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","2","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","1","3","07:40","Clear (1/8)"
"Vihti Maasoja","2001","1","4","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","1","5","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","6","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","1","7","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","8","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","9","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","10","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","11","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","12","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","13","07:40","Mostly clear (2/8)"
"Vihti Maasoja","2001","1","14","07:40","Clear (1/8)"
"Vihti Maasoja","2001","1","15","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","1","16","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","1","17","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2001","1","18","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","19","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","1","20","07:40","Partly cloudy (5/8)"
"Vihti Maasoja","2001","1","21","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","1","22","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","1","23","07:40","Mostly cloudy (6/8)"
"Vihti Maasoja","2001","1","24","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","25","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","26","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","1","27","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","28","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","29","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","1","30","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","1","31","07:40","Cloudy (8/8)"
"Vihti Maasoja","2001","2","1","07:40","Mostly cloudy (7/8)"
"Vihti Maasoja","2001","2","2","07:40","Mostly clear (2/8)"
"Vihti Maasoja","2001","2","3","07:40","Mostly clear (2/8)"
"Vihti Maasoja","2001","2","4","07:40","Cloudy (8/8)"
