"Observation station","Year","Month","Day","Time [Local time]","Cloud cover [1/8]"
"Sodankylä Vuotso","2016","2","26","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","2","27","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","2","28","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","2","29","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","3","1","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2016","3","2","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","3","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","3","4","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","3","5","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","6","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","3","7","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","8","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","9","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","10","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","3","11","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","12","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","13","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","3","14","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","3","15","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","16","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","3","17","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","3","18","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2016","3","19","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","3","20","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","3","21","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","3","22","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2016","3","23","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","3","24","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","25","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","3","26","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","27","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","28","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","3","29","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","3","30","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","3","31","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","4","1","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","4","2","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","4","3","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","4","4","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","4","5","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","6","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","7","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","8","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","9","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","10","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","11","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","12","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","13","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","4","14","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","4","15","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","16","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","4","17","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","18","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","4","19","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","20","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","4","21","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","4","22","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","4","23","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","4","24","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","4","25","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","4","26","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","27","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","28","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","4","29","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","4","30","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","5","1","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","5","2","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","5","3","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","5","4","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","5","5","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","5","6","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","5","7","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","5","8","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","5","9","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","5","10","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","5","11","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","5","12","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2016","5","13","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","5","14","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","5","15","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","5","16","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","5","17","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","5","18","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","5","19","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","5","20","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","5","21","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","5","22","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","5","23","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","5","24","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","5","25","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","5","26","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","5","27","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","5","28","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","5","29","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","5","30","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","5","31","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","6","1","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","6","2","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","6","3","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","6","4","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","6","5","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2016","6","6","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","6","7","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","6","8","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","6","9","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","6","10","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","6","11","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","6","12","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","6","13","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","6","14","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","6","15","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","6","16","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","6","17","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","6","18","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","6","19","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","6","20","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","6","21","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","6","22","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","6","23","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","6","24","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","6","25","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","6","26","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","6","27","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","6","28","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","6","29","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","6","30","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","1","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","2","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2016","7","3","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","4","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","7","5","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","7","6","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","7","7","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","7","8","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","7","9","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","7","10","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","7","11","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2016","7","12","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","7","13","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","7","14","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","15","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","7","16","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","7","17","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","18","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","19","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","7","20","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","7","21","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","7","22","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","7","23","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","7","24","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","7","25","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","26","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","27","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","28","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","29","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","7","30","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","7","31","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","8","1","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","8","2","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","8","3","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","8","4","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","8","5","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","8","6","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","8","7","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","8","8","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","8","9","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","8","10","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","8","11","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","8","12","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","8","13","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","8","14","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","8","15","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","8","16","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","8","17","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","8","18","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","8","19","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","8","20","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","8","21","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","8","22","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","8","23","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","8","24","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","8","25","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","8","26","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","8","27","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","8","28","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","8","29","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","8","30","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","8","31","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","9","1","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","2","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","9","3","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","9","4","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","9","5","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","9","6","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","9","7","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","9","8","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","9","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","9","10","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","9","11","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","12","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","13","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","9","14","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","9","15","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","9","16","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","9","17","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","9","18","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","9","19","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","9","20","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","21","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","22","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","23","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","24","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","25","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","26","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","27","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","28","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","29","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","9","30","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","1","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","2","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","10","3","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","10","4","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","10","5","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","10","6","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","7","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","8","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","9","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","10","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","11","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","12","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","13","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","14","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","15","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","10","16","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","10","17","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","18","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","19","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","20","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","21","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","22","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","23","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","24","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","25","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","26","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","10","27","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","10","28","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","10","29","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","30","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","10","31","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","1","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","2","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","11","3","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","4","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","11","5","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","11","6","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","7","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","8","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","11","9","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","11","10","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","11","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","11","12","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","13","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","11","14","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","15","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","16","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","17","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","11","18","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","19","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","20","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","21","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","22","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","11","23","00:00","Cloudiness cannot be determined (9/8)"
"Sodankylä Vuotso","2016","11","24","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2016","11","25","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","11","26","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","27","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","11","28","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","11","29","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2016","11","30","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","1","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","2","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","3","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","12","4","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","12","5","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","6","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","12","7","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","8","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","12","9","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","12","10","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","12","11","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","12","12","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","13","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","12","14","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","12","15","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","16","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","17","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2016","12","18","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2016","12","19","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","20","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","21","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","12","22","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","23","00:00","Clear (1/8)"
"Sodankylä Vuotso","2016","12","24","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","12","25","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","26","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","27","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","28","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2016","12","29","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2016","12","30","00:00","Clear (0/8)"
"Sodankylä Vuotso","2016","12","31","00:00","Clear (1/8)"
"Sodankylä Vuotso","2017","1","1","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2017","1","2","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2017","1","3","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2017","1","4","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2017","1","5","00:00","Partly cloudy (5/8)"
"Sodankylä Vuotso","2017","1","6","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2017","1","7","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2017","1","8","00:00","Mostly cloudy (7/8)"
"Sodankylä Vuotso","2017","1","9","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2017","1","10","00:00","Mostly clear (3/8)"
"Sodankylä Vuotso","2017","1","11","00:00","Cloudiness cannot be determined (9/8)"
"Sodankylä Vuotso","2017","1","12","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2017","1","13","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2017","1","14","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2017","1","15","00:00","Cloudy (8/8)"
"Sodankylä Vuotso","2017","1","16","00:00","Clear (1/8)"
